Age,Gender,Education Level,Marital Status,Income,Credit Score,Loan Amount,Loan Purpose,Employment Status,Years at Current Job,Payment History,Debt-to-Income Ratio,Assets Value,Number of Dependents,Previous Defaults,Marital Status Change,Risk Rating
25,Non-binary,High School,Divorced,100729.0,774.0,29281.0,Personal,Unemployed,14,Fair,0.5725682428437521,93675.0,0.0,,0,Medium
61,Male,PhD,Divorced,108399.0,737.0,21158.0,Home,Unemployed,19,Fair,0.4895800702303706,296589.0,4.0,4.0,0,Low
48,Male,High School,Married,56801.0,705.0,,Auto,Employed,9,Poor,0.4690499397220261,81126.0,1.0,4.0,2,Medium
66,Female,Master's,Divorced,88607.0,781.0,35328.0,Home,Employed,18,Good,0.162425938525165,80481.0,2.0,1.0,2,Low
51,Non-binary,Bachelor's,Divorced,97891.0,,22257.0,Personal,Self-employed,14,Excellent,0.2861050364442342,66280.0,2.0,,0,Low
63,Male,Master's,Single,96794.0,,,Business,Unemployed,11,Fair,0.3654477164047942,47114.0,,3.0,1,Low
60,Non-binary,Master's,Widowed,107163.0,,43313.0,Personal,Unemployed,15,Poor,0.2786299639685052,255771.0,0.0,1.0,1,Medium
36,Male,Master's,Divorced,52022.0,624.0,21773.0,Auto,Unemployed,18,Excellent,0.5465081673323267,207403.0,3.0,4.0,1,Low
44,Non-binary,Bachelor's,Divorced,88972.0,600.0,47380.0,Personal,Self-employed,11,Poor,0.1945908730364485,,2.0,,0,Medium
21,Female,High School,Single,42593.0,,29486.0,Business,Unemployed,17,Fair,0.1325615163693102,241376.0,,3.0,2,Medium
38,Non-binary,PhD,Single,77268.0,738.0,15657.0,Home,Self-employed,14,Fair,0.515117643051265,146043.0,3.0,1.0,2,Low
27,Female,Master's,Single,58973.0,683.0,12460.0,Personal,Self-employed,1,Excellent,0.2046197010073972,289030.0,0.0,0.0,0,Low
30,Female,High School,Divorced,20869.0,623.0,23668.0,Home,Self-employed,6,Poor,0.5141286933952616,119881.0,1.0,2.0,0,Low
29,Male,PhD,Divorced,101331.0,628.0,17671.0,Business,Self-employed,3,Good,0.4208947461428036,37211.0,4.0,4.0,0,Medium
49,Non-binary,High School,Single,20386.0,655.0,8766.0,Personal,Employed,7,Poor,0.4543492157002036,204090.0,0.0,,0,Low
26,Male,Master's,Single,54173.0,693.0,48877.0,Auto,Employed,17,Good,0.4564937662231521,151445.0,,,1,Medium
47,Male,High School,Widowed,61534.0,703.0,,Auto,Employed,5,Poor,0.4829114313363335,208911.0,1.0,4.0,2,High
60,Male,Bachelor's,Widowed,29432.0,608.0,47656.0,Personal,Employed,0,Excellent,0.2308907074829462,257698.0,3.0,,1,Low
30,Non-binary,High School,Single,67403.0,645.0,5919.0,Auto,Employed,11,Good,0.5052314282383531,158265.0,3.0,3.0,2,Low
20,Male,High School,Married,50580.0,,30561.0,Business,Unemployed,5,Excellent,0.1021136042901209,99741.0,,4.0,0,Medium
49,Non-binary,PhD,Single,85464.0,668.0,20361.0,Auto,Employed,15,Excellent,0.2897396251691553,,2.0,2.0,0,Low
43,Female,Bachelor's,Single,112756.0,610.0,21140.0,Business,Unemployed,16,Fair,0.2244474938149036,64604.0,2.0,3.0,0,Low
62,Male,Master's,Widowed,98101.0,606.0,22766.0,Personal,Unemployed,19,Good,0.4484689819135266,265628.0,2.0,1.0,1,Low
46,Non-binary,Master's,Divorced,90123.0,,36394.0,Auto,Self-employed,4,Excellent,0.1639297545188003,257135.0,,0.0,2,Medium
48,Female,Master's,Single,57436.0,700.0,,Home,Self-employed,16,Good,0.5188737120982444,129199.0,,,1,Low
34,Female,PhD,Single,100946.0,798.0,19279.0,Auto,Employed,0,Good,0.5901393695256661,163731.0,3.0,3.0,2,Low
67,Female,High School,Married,59492.0,693.0,10024.0,Personal,Self-employed,18,Poor,0.3344586819879022,171221.0,,2.0,0,Low
46,Female,PhD,Widowed,106424.0,727.0,24873.0,Personal,Unemployed,0,Poor,0.2237942132866997,141289.0,2.0,2.0,1,Medium
25,Female,Master's,Married,37077.0,668.0,23098.0,Auto,Employed,15,Excellent,0.1459311731711839,105074.0,4.0,0.0,0,Low
50,Female,Master's,Married,,618.0,,Business,Employed,1,Excellent,0.4699188297756463,297401.0,0.0,3.0,0,Low
39,Non-binary,Master's,Divorced,48670.0,607.0,46946.0,Auto,Self-employed,18,Good,0.4693589416028252,149892.0,1.0,2.0,1,Low
34,Female,PhD,Widowed,,630.0,13679.0,Business,Employed,4,Good,0.5077989533733588,109273.0,2.0,,2,Low
58,Female,Master's,Married,101227.0,699.0,34225.0,Business,Self-employed,4,Fair,0.5913095929414778,213215.0,0.0,2.0,1,Low
23,Non-binary,Master's,Widowed,72253.0,691.0,14286.0,Personal,Unemployed,19,Excellent,0.2275795309140228,278959.0,,0.0,1,Low
42,Female,Bachelor's,Divorced,76093.0,763.0,19567.0,Auto,Unemployed,19,Poor,0.2700125387442256,109546.0,3.0,2.0,1,High
62,Male,High School,Married,76063.0,601.0,22327.0,Personal,Self-employed,1,Poor,0.3318683552438372,204084.0,2.0,3.0,2,Low
30,Non-binary,Master's,Single,106732.0,,48003.0,Auto,Employed,2,Poor,0.3628063834036825,46223.0,4.0,,1,Low
45,Male,Master's,Widowed,63923.0,769.0,11242.0,Personal,Employed,15,Poor,0.402408691152342,126235.0,,2.0,2,Low
60,Female,Master's,Single,103162.0,,9377.0,Personal,Self-employed,3,Poor,0.1150008340809601,,3.0,0.0,1,Medium
65,Female,High School,Single,28727.0,674.0,43413.0,Personal,Employed,6,Fair,0.1762643515292032,44412.0,,4.0,1,Medium
45,Female,Bachelor's,Divorced,90453.0,619.0,24590.0,Personal,Unemployed,4,Excellent,0.3149177147218548,,3.0,4.0,0,Low
40,Non-binary,Bachelor's,Widowed,70805.0,,12235.0,Business,Employed,2,Fair,0.3313933457860241,231260.0,2.0,0.0,2,Low
48,Male,High School,Widowed,109938.0,655.0,,Personal,Unemployed,6,Excellent,0.3589959176649443,83050.0,4.0,3.0,1,Medium
42,Female,High School,Widowed,41863.0,778.0,25562.0,Auto,Self-employed,5,Good,0.3694598390457707,,0.0,3.0,1,Medium
63,Male,High School,Married,35779.0,788.0,33823.0,Personal,Self-employed,8,Poor,0.5408709417273239,67322.0,,2.0,0,Low
25,Non-binary,Bachelor's,Married,93947.0,756.0,48240.0,Home,Unemployed,19,Excellent,0.5526437309769188,231716.0,1.0,,0,Low
31,Female,Bachelor's,Widowed,50484.0,736.0,21733.0,Home,Unemployed,19,Poor,0.2100861234691936,78437.0,1.0,0.0,2,Low
34,Non-binary,PhD,Widowed,39374.0,,5223.0,Home,Employed,5,Poor,0.1620673859608689,51638.0,4.0,4.0,2,Medium
53,Male,Bachelor's,Widowed,69438.0,,24817.0,Home,Employed,14,Fair,0.4979564715367208,247999.0,0.0,3.0,1,Low
42,Male,PhD,Widowed,51661.0,661.0,47057.0,Home,Unemployed,16,Poor,0.4235247048356994,125559.0,2.0,,0,Low
38,Male,PhD,Widowed,45960.0,643.0,5138.0,Business,Employed,6,Fair,0.1045049519152257,,3.0,,2,High
41,Male,High School,Widowed,99756.0,654.0,23446.0,Business,Self-employed,4,Poor,0.441369535303531,288041.0,2.0,1.0,1,Medium
23,Female,Master's,Married,92631.0,782.0,27542.0,Auto,Self-employed,9,Fair,0.3626888020934038,229326.0,0.0,1.0,0,Medium
62,Non-binary,Master's,Married,32521.0,744.0,18303.0,Home,Employed,19,Excellent,0.564671311214379,109335.0,1.0,3.0,2,High
20,Non-binary,PhD,Divorced,99783.0,746.0,44373.0,Business,Unemployed,5,Excellent,0.5423969647943349,280776.0,1.0,3.0,2,High
40,Female,PhD,Married,40661.0,,27608.0,Auto,Unemployed,19,Excellent,0.2104029332367496,199637.0,2.0,4.0,1,High
28,Male,Master's,Married,110470.0,797.0,45210.0,Home,Unemployed,8,Fair,0.457899293164337,244348.0,1.0,0.0,1,Medium
23,Male,High School,Widowed,91834.0,611.0,38267.0,Auto,Unemployed,8,Fair,0.5348741166095744,38715.0,2.0,3.0,0,Low
49,Female,PhD,Divorced,75372.0,671.0,22270.0,Business,Unemployed,2,Good,0.5112636192578738,256522.0,1.0,3.0,1,Low
32,Non-binary,High School,Single,56308.0,636.0,15390.0,Home,Employed,8,Fair,0.1393747897051761,263488.0,1.0,3.0,2,Low
59,Male,PhD,Single,51275.0,,35906.0,Home,Unemployed,16,Good,0.511899144032208,28069.0,0.0,0.0,1,Low
35,Male,Master's,Single,61704.0,,15196.0,Personal,Unemployed,11,Poor,0.2694767887862095,263795.0,1.0,0.0,2,Medium
52,Non-binary,Master's,Widowed,53012.0,681.0,43715.0,Business,Employed,3,Excellent,0.2882758553826513,209640.0,1.0,3.0,2,Low
21,Female,Master's,Single,84372.0,717.0,,Business,Employed,11,Poor,0.5643196584163066,139960.0,0.0,4.0,2,Medium
59,Non-binary,PhD,Divorced,54482.0,733.0,35748.0,Business,Self-employed,12,Poor,0.1881230267167388,84663.0,3.0,3.0,0,High
18,Non-binary,Master's,Married,,,26464.0,Home,Unemployed,9,Excellent,0.175491626730517,198621.0,4.0,0.0,2,Low
55,Female,High School,Widowed,33944.0,701.0,,Personal,Employed,0,Poor,0.1434656218662281,286381.0,3.0,2.0,0,Low
27,Non-binary,High School,Single,107469.0,797.0,,Home,Self-employed,19,Good,0.4603752885777833,,3.0,,0,Medium
37,Non-binary,Bachelor's,Divorced,,660.0,41996.0,Home,Unemployed,17,Good,0.3267260923068766,201002.0,0.0,1.0,1,Low
19,Male,Master's,Widowed,,602.0,,Home,Employed,14,Fair,0.1347723411053101,,3.0,4.0,0,Low
59,Non-binary,Bachelor's,Married,75412.0,663.0,42806.0,Personal,Unemployed,13,Good,0.4034678429262133,38788.0,,3.0,2,Low
56,Male,Master's,Married,,,5810.0,Personal,Unemployed,9,Poor,0.4162732020097187,139919.0,4.0,1.0,2,Medium
52,Non-binary,High School,Widowed,,745.0,27120.0,Home,Unemployed,0,Fair,0.4258526892636457,109867.0,0.0,0.0,1,Low
44,Female,Master's,Divorced,,,26426.0,Auto,Employed,18,Excellent,0.2122205974577201,113523.0,1.0,3.0,0,Medium
35,Male,High School,Single,97150.0,618.0,,Business,Self-employed,7,Poor,0.4650393089926027,113200.0,0.0,4.0,2,Medium
61,Male,High School,Single,24983.0,746.0,,Home,Self-employed,1,Good,0.4185117561411205,,3.0,,2,Low
37,Non-binary,Bachelor's,Married,98872.0,714.0,37954.0,Home,Unemployed,11,Poor,0.3458185303229438,292705.0,0.0,1.0,1,Medium
66,Female,Master's,Married,65211.0,753.0,45874.0,Business,Self-employed,12,Good,0.4057290861488001,24740.0,2.0,4.0,1,Low
34,Non-binary,Bachelor's,Widowed,23608.0,787.0,13223.0,Auto,Unemployed,15,Good,0.2950606882161813,195019.0,3.0,0.0,0,Medium
39,Male,Master's,Widowed,92781.0,746.0,21448.0,Home,Unemployed,12,Good,0.4082797857865017,,,3.0,1,Low
54,Non-binary,Bachelor's,Single,,679.0,18029.0,Personal,Self-employed,13,Good,0.4580822063499332,,3.0,3.0,1,Medium
26,Non-binary,Master's,Single,111786.0,651.0,23165.0,Auto,Employed,12,Poor,0.352645436782659,62808.0,3.0,,1,Low
31,Female,PhD,Married,23389.0,746.0,29569.0,Business,Self-employed,7,Good,0.493573478168958,256573.0,0.0,4.0,0,Low
39,Male,High School,Divorced,86025.0,636.0,32406.0,Personal,Self-employed,6,Good,0.4559813262305036,272083.0,2.0,,2,Medium
44,Non-binary,High School,Married,33669.0,713.0,9925.0,Business,Unemployed,16,Good,0.412747368913421,91803.0,2.0,0.0,1,Low
57,Male,Master's,Widowed,92928.0,680.0,30104.0,Business,Self-employed,8,Good,0.5161338280323612,20104.0,1.0,2.0,0,High
56,Male,High School,Widowed,,653.0,,Personal,Employed,12,Excellent,0.2049256891968082,102832.0,0.0,,0,Low
41,Male,Master's,Widowed,43267.0,694.0,27014.0,Business,Employed,10,Good,0.4990184784722209,48964.0,,,1,Low
20,Non-binary,High School,Single,82607.0,651.0,23297.0,Personal,Unemployed,5,Good,0.421014129656878,85412.0,1.0,0.0,1,Medium
57,Male,PhD,Married,88774.0,707.0,43887.0,Auto,Employed,17,Excellent,0.3050431163697333,197151.0,2.0,,2,Low
43,Female,High School,Divorced,74512.0,690.0,22673.0,Home,Self-employed,12,Fair,0.2072824504482115,243930.0,,4.0,2,Low
64,Non-binary,Bachelor's,Single,62082.0,684.0,10742.0,Home,Unemployed,19,Good,0.1939780543282818,289476.0,1.0,4.0,2,Low
27,Non-binary,PhD,Single,74021.0,725.0,15231.0,Home,Employed,14,Poor,0.4157522888215954,191714.0,4.0,0.0,1,Low
41,Non-binary,High School,Married,111628.0,718.0,29042.0,Business,Employed,13,Fair,0.3248369729750664,73382.0,1.0,4.0,0,Low
52,Female,Bachelor's,Widowed,38006.0,680.0,,Business,Self-employed,19,Fair,0.1884628070219026,203453.0,3.0,0.0,0,Low
19,Male,Bachelor's,Single,39171.0,796.0,48422.0,Auto,Unemployed,12,Good,0.5526555738899507,207100.0,0.0,3.0,1,Low
37,Non-binary,High School,Divorced,24901.0,755.0,37256.0,Business,Unemployed,18,Fair,0.1497315990771494,55744.0,4.0,4.0,2,Low
67,Non-binary,PhD,Married,30248.0,776.0,33874.0,Personal,Self-employed,8,Excellent,0.5138743797342334,226636.0,0.0,2.0,2,Low
51,Non-binary,PhD,Married,73276.0,,,Personal,Self-employed,12,Poor,0.3795494704375526,282731.0,4.0,3.0,1,Medium
32,Non-binary,Bachelor's,Widowed,106363.0,697.0,27438.0,Personal,Employed,10,Excellent,0.3326426265483629,198773.0,1.0,0.0,0,Low
61,Male,Bachelor's,Divorced,22991.0,673.0,15094.0,Home,Self-employed,12,Fair,0.4781511002601284,20709.0,4.0,0.0,1,High
32,Female,Bachelor's,Married,70799.0,662.0,21436.0,Auto,Unemployed,17,Excellent,0.4031529571419884,,,0.0,2,Low
65,Male,High School,Married,,703.0,,Home,Unemployed,0,Excellent,0.1814666341849788,260337.0,3.0,3.0,0,Low
50,Male,Master's,Single,62836.0,729.0,47615.0,Auto,Employed,4,Poor,0.262964178361156,110577.0,3.0,2.0,2,High
52,Non-binary,Master's,Divorced,59460.0,745.0,,Business,Unemployed,18,Good,0.153648265340838,290367.0,0.0,0.0,1,Medium
24,Non-binary,Master's,Divorced,46234.0,768.0,,Business,Unemployed,19,Good,0.4016214295921165,182837.0,1.0,,2,Low
66,Female,High School,Divorced,,601.0,17118.0,Business,Employed,6,Excellent,0.4520528798644602,294869.0,,2.0,0,Medium
53,Female,PhD,Single,38680.0,739.0,33718.0,Personal,Unemployed,11,Good,0.5432797373827342,82348.0,4.0,1.0,2,Low
33,Male,PhD,Married,105077.0,738.0,36193.0,Business,Self-employed,9,Excellent,0.2626817650614527,,4.0,3.0,2,Medium
53,Non-binary,PhD,Widowed,,612.0,29667.0,Home,Employed,13,Excellent,0.3575079146552349,,,1.0,0,Low
43,Female,PhD,Widowed,73105.0,787.0,35090.0,Business,Unemployed,17,Excellent,0.5157559620097352,84531.0,4.0,1.0,1,Medium
40,Male,PhD,Married,114161.0,671.0,40862.0,Auto,Employed,2,Good,0.4437673435522016,28331.0,0.0,,0,High
26,Non-binary,Bachelor's,Divorced,40271.0,638.0,,Auto,Unemployed,7,Excellent,0.2261807663740191,,1.0,0.0,0,Medium
42,Non-binary,Bachelor's,Single,,610.0,20400.0,Business,Employed,9,Good,0.2820152976721205,,,1.0,2,Low
18,Non-binary,Master's,Married,29514.0,768.0,41301.0,Personal,Employed,1,Excellent,0.1845797001111759,202982.0,2.0,1.0,0,High
61,Non-binary,High School,Divorced,51007.0,732.0,9471.0,Auto,Employed,9,Good,0.1045677964632126,244947.0,3.0,,2,Low
41,Non-binary,PhD,Divorced,85781.0,774.0,5143.0,Business,Self-employed,11,Poor,0.4461506342072814,,2.0,3.0,0,Low
61,Female,Master's,Divorced,36997.0,625.0,,Home,Unemployed,8,Good,0.4861618585632932,271995.0,0.0,,0,Low
34,Male,PhD,Widowed,64440.0,,44640.0,Home,Self-employed,13,Excellent,0.3331987215527171,66277.0,3.0,2.0,1,Low
47,Non-binary,High School,Married,101876.0,667.0,8577.0,Business,Self-employed,8,Fair,0.3152014696768601,48668.0,4.0,2.0,2,Medium
30,Female,PhD,Single,53691.0,684.0,48159.0,Auto,Unemployed,12,Poor,0.1515890059193661,231743.0,3.0,,1,Low
59,Non-binary,High School,Divorced,94500.0,773.0,44241.0,Auto,Self-employed,11,Fair,0.3075180234772937,83317.0,3.0,3.0,2,Medium
18,Female,Master's,Single,55489.0,665.0,,Home,Employed,17,Good,0.2194425237252481,207918.0,0.0,4.0,1,Medium
18,Male,Bachelor's,Widowed,,684.0,,Home,Employed,11,Fair,0.2888659909507911,143234.0,4.0,0.0,1,Low
39,Non-binary,High School,Widowed,55865.0,,6984.0,Business,Unemployed,14,Good,0.3122028789229416,125009.0,0.0,4.0,2,Low
64,Male,PhD,Widowed,72788.0,664.0,,Business,Employed,15,Poor,0.4217324610354109,149957.0,,1.0,2,Medium
23,Female,PhD,Widowed,,730.0,17648.0,Business,Employed,2,Good,0.4232177328702757,94991.0,,1.0,1,Low
51,Non-binary,PhD,Widowed,103517.0,757.0,,Home,Self-employed,15,Poor,0.543565700149437,218285.0,3.0,2.0,0,Medium
24,Non-binary,Bachelor's,Single,88908.0,751.0,,Business,Self-employed,11,Poor,0.477404317459163,,1.0,,1,Low
38,Non-binary,Master's,Widowed,57748.0,691.0,38006.0,Auto,Unemployed,6,Poor,0.4153737256826104,59710.0,,1.0,1,Low
49,Non-binary,High School,Single,102060.0,700.0,13635.0,Home,Self-employed,12,Poor,0.4435719144249679,41589.0,1.0,2.0,0,Low
40,Non-binary,Master's,Single,56744.0,606.0,,Business,Unemployed,7,Good,0.5520107954333114,41887.0,4.0,4.0,2,Medium
63,Non-binary,High School,Divorced,38744.0,775.0,30875.0,Business,Unemployed,13,Excellent,0.4914816255053877,66726.0,,2.0,2,Low
40,Male,High School,Single,34450.0,717.0,44701.0,Personal,Self-employed,8,Fair,0.2795206232671008,,4.0,1.0,1,Medium
34,Female,High School,Widowed,,,,Personal,Employed,1,Fair,0.2596664159261663,67290.0,2.0,0.0,1,Low
65,Non-binary,Master's,Widowed,57126.0,605.0,9655.0,Auto,Employed,1,Fair,0.482869789971856,82449.0,1.0,3.0,0,High
68,Male,PhD,Single,20535.0,741.0,40987.0,Personal,Employed,3,Poor,0.1987751473325621,,1.0,0.0,1,Medium
20,Non-binary,Bachelor's,Married,111277.0,788.0,13757.0,Home,Self-employed,2,Excellent,0.3954254021256378,,2.0,4.0,2,Low
66,Male,PhD,Married,24723.0,653.0,41190.0,Auto,Employed,17,Poor,0.2625698031684346,,2.0,4.0,2,Low
26,Male,Master's,Divorced,67940.0,673.0,44745.0,Home,Unemployed,1,Poor,0.2370735332449321,,,1.0,1,Medium
68,Female,High School,Divorced,60857.0,643.0,23700.0,Home,Employed,8,Good,0.2923918691753865,77918.0,2.0,0.0,2,Low
62,Non-binary,Bachelor's,Married,42483.0,703.0,24880.0,Personal,Self-employed,11,Good,0.4023054821639407,137636.0,2.0,1.0,0,Low
61,Female,PhD,Widowed,69615.0,675.0,17462.0,Business,Self-employed,0,Good,0.1933574930440897,184087.0,,,1,High
39,Male,Bachelor's,Widowed,107938.0,784.0,8868.0,Business,Employed,11,Excellent,0.3877368776106423,29909.0,1.0,,2,Medium
58,Female,High School,Married,28834.0,,14063.0,Business,Unemployed,4,Excellent,0.471816382793185,142955.0,,3.0,1,Medium
35,Male,PhD,Divorced,79026.0,,48277.0,Personal,Employed,13,Fair,0.3385948855069914,173408.0,0.0,4.0,0,Medium
59,Female,Master's,Married,,,16127.0,Personal,Employed,9,Fair,0.2791162177684402,160234.0,1.0,0.0,1,High
38,Female,High School,Widowed,106246.0,774.0,22717.0,Personal,Self-employed,18,Poor,0.1645051732999853,258918.0,3.0,,2,Low
21,Non-binary,Bachelor's,Widowed,56551.0,693.0,15795.0,Business,Self-employed,5,Fair,0.1041811281897849,,0.0,3.0,0,Low
19,Female,Bachelor's,Divorced,85560.0,,49592.0,Personal,Self-employed,5,Poor,0.3668824317396529,180984.0,2.0,1.0,1,Low
39,Non-binary,High School,Married,31526.0,,7123.0,Auto,Self-employed,8,Good,0.1150663374348205,287369.0,0.0,4.0,1,Low
48,Female,Bachelor's,Widowed,46926.0,,20631.0,Personal,Employed,5,Fair,0.1889179290272392,76320.0,1.0,,1,Low
42,Female,Master's,Divorced,66647.0,799.0,27642.0,Home,Unemployed,2,Excellent,0.2801811946066086,34500.0,3.0,2.0,1,Medium
49,Female,Bachelor's,Widowed,79301.0,702.0,35689.0,Personal,Employed,9,Fair,0.5270395657966087,260960.0,4.0,4.0,2,Medium
66,Male,High School,Widowed,50579.0,791.0,12430.0,Business,Unemployed,16,Excellent,0.4639811440475522,77086.0,0.0,3.0,0,Medium
61,Male,PhD,Divorced,70603.0,,49337.0,Business,Employed,15,Good,0.4361075397961778,237442.0,4.0,3.0,0,Low
51,Non-binary,Bachelor's,Divorced,41494.0,637.0,20758.0,Home,Self-employed,11,Fair,0.5108627358866562,218623.0,4.0,4.0,0,Low
50,Female,High School,Single,79185.0,625.0,34304.0,Business,Unemployed,18,Poor,0.3081903387023835,282474.0,0.0,3.0,1,Low
35,Non-binary,High School,Married,101234.0,,11575.0,Personal,Self-employed,3,Fair,0.486449043799761,252423.0,1.0,4.0,1,Medium
68,Non-binary,Bachelor's,Divorced,85642.0,685.0,5426.0,Business,Self-employed,1,Good,0.4830277861068838,26444.0,1.0,1.0,1,Low
26,Male,Master's,Divorced,92592.0,662.0,8141.0,Business,Employed,15,Poor,0.1825647734408331,260815.0,1.0,3.0,1,Low
66,Non-binary,PhD,Divorced,,767.0,8643.0,Personal,Unemployed,13,Fair,0.2586303184957229,,,1.0,1,Low
48,Female,PhD,Widowed,61444.0,707.0,37605.0,Home,Unemployed,8,Fair,0.2168766722009271,130324.0,4.0,2.0,1,Medium
52,Non-binary,Bachelor's,Divorced,36442.0,711.0,,Business,Employed,1,Fair,0.586576463202766,88111.0,0.0,4.0,2,Low
33,Female,High School,Widowed,82129.0,688.0,,Personal,Self-employed,5,Fair,0.2427600375325924,37830.0,3.0,0.0,1,Low
38,Non-binary,Bachelor's,Single,,,5619.0,Home,Unemployed,1,Excellent,0.5587375786187508,230624.0,3.0,,0,Low
18,Male,High School,Divorced,,622.0,25349.0,Home,Employed,18,Fair,0.5094898048695947,89653.0,2.0,2.0,2,Medium
23,Non-binary,Bachelor's,Single,98542.0,733.0,15798.0,Business,Employed,12,Excellent,0.2201151991261079,,2.0,,0,Low
30,Non-binary,High School,Widowed,21847.0,,21692.0,Home,Self-employed,2,Fair,0.2756570609502137,286724.0,0.0,1.0,1,Medium
57,Female,Bachelor's,Single,,788.0,,Home,Unemployed,11,Fair,0.3898855006295803,50817.0,0.0,,1,High
49,Male,Bachelor's,Widowed,100291.0,716.0,16304.0,Personal,Unemployed,12,Poor,0.268318653116636,207452.0,3.0,4.0,2,Low
40,Male,Master's,Single,61209.0,676.0,47653.0,Auto,Employed,0,Fair,0.1433338686178672,142060.0,,,0,Low
64,Non-binary,PhD,Widowed,,,41247.0,Home,Self-employed,8,Fair,0.5353917079427245,195513.0,4.0,2.0,2,Low
27,Male,PhD,Divorced,69956.0,751.0,,Auto,Employed,9,Poor,0.4540498289946091,214624.0,0.0,2.0,1,Medium
59,Female,Bachelor's,Single,79196.0,,33497.0,Business,Unemployed,9,Good,0.1237059875470894,,4.0,0.0,2,Low
42,Non-binary,High School,Single,,,6209.0,Personal,Unemployed,4,Excellent,0.3347639859768654,99872.0,0.0,3.0,1,High
32,Male,Bachelor's,Widowed,54723.0,782.0,10649.0,Home,Self-employed,17,Good,0.3906438990583408,241716.0,1.0,3.0,0,Medium
23,Male,High School,Married,74583.0,735.0,38512.0,Business,Employed,9,Good,0.3806549567744286,26948.0,0.0,,1,Low
22,Male,PhD,Divorced,97585.0,637.0,38246.0,Business,Unemployed,6,Good,0.1845574818149337,210894.0,2.0,3.0,2,Medium
24,Male,High School,Divorced,81083.0,726.0,29020.0,Home,Employed,17,Fair,0.1956364575433025,158819.0,2.0,,2,Medium
60,Male,Master's,Single,74359.0,756.0,38330.0,Auto,Employed,19,Excellent,0.4976934120677573,77060.0,4.0,,0,Low
69,Male,Master's,Single,94944.0,,,Personal,Employed,12,Fair,0.2956492813537068,,1.0,1.0,0,Low
32,Male,Master's,Widowed,95174.0,605.0,21481.0,Auto,Unemployed,15,Good,0.3081208467680191,176007.0,0.0,,1,Low
61,Non-binary,PhD,Widowed,35059.0,739.0,28544.0,Personal,Employed,17,Fair,0.5569733524298466,91998.0,4.0,,0,Low
18,Female,Master's,Married,96757.0,757.0,17869.0,Personal,Self-employed,19,Poor,0.4671605247570445,56547.0,4.0,0.0,1,Low
68,Female,Master's,Married,29013.0,670.0,34288.0,Home,Unemployed,2,Good,0.1606669752117929,91153.0,,1.0,2,Low
23,Non-binary,Master's,Married,,765.0,8983.0,Personal,Unemployed,8,Good,0.5349788625321678,272423.0,2.0,1.0,1,Medium
